tweet_id,aae_text,golden_sentiment,annotator_source,resolution_method,needs_adjudication,deepseekr1_pred,gemma3_pred,llama31_70b_pred,mistral31_pred,phi3_medium_pred,phi4_pred
A3_087,"We are all gifted people , just dont open the gift too early. She on her knees waiting for that nut like a verdict!!!",positive,A3_Osie,single_annotator,False,negative,negative,negative,negative,negative,negative
A3_088,My mama laughed but I can't listen to or watch the Same Love by Macklemore without wanting to CRY. Lbvss,positive,A3_Osie,single_annotator,False,positive,negative,neutral,negative,positive,positive
A3_089,If I shaved enough I'd give it a try. The folks on ESPN Radio talk about it like sliced bread.,neutral,A3_Osie,single_annotator,False,positive,positive,neutral,neutral,positive,neutral
A3_090,A white lady at da get together tried to holla at me den dance wit me lol,neutral,A3_Osie,single_annotator,False,positive,positive,negative,neutral,neutral,positive
A3_091,You know how man michaels there are in the world?! She what good is a billboard w/o his last name?? Oh!,positive,A3_Osie,single_annotator,False,ERROR,negative,positive,negative,neutral,negative
A3_092,Chiiiii she sent sum real raunchy pics but y she got that old ass fone??,neutral,A3_Osie,single_annotator,False,neutral,negative,negative,neutral,negative,negative
A3_093,I'm not gonna e so into this season this cause Lebron got his ring,neutral,A3_Osie,single_annotator,False,positive,negative,negative,negative,negative,negative
A3_094,My bands long my pockets fat wit big faces like a year book,positive,A3_Osie,single_annotator,False,ERROR,positive,positive,neutral,neutral,neutral
A3_095,#np Whodini - Freaks Come Out At Night on YHTL #whenwewereyoung Saturdays!,neutral,A3_Osie,single_annotator,False,neutral,positive,positive,positive,positive,positive
A3_096,I can spend it up today and don't think about tomorrow cause I'm self made bitch I don't never have to borrow,positive,A3_Osie,single_annotator,False,positive,positive,positive,positive,positive,positive
A3_097,That nap was too clutch. Now I'm bouta go fuck some food up,positive,A3_Osie,single_annotator,False,positive,positive,negative,positive,positive,positive
A3_098,"I'm thinking bout you do you think about me still, do ya do ya..?",neutral,A3_Osie,single_annotator,False,negative,negative,positive,neutral,neutral,neutral
A3_099,oomf just txted nd said let it go dawgg 1 monkey dont stop no show.....#&Sherite,positive,A3_Osie,single_annotator,False,negative,negative,negative,neutral,neutral,positive
A3_100,"Mufuckas Be Talking Too Much, But Don't Be Saying Shit Man!",negative,A3_Osie,single_annotator,False,negative,negative,negative,negative,negative,negative
A3_101,Like I tried wtf is you mad for I said Imma get em ima get em,negative,A3_Osie,single_annotator,False,neutral,negative,neutral,negative,negative,negative
A3_102,"Just like y'all saying how all the HEAT fans was quiet, when we was losing. No , we was just letting y'all enjoy y'all trash talking..",neutral,A3_Osie,single_annotator,False,ERROR,positive,positive,negative,negative,neutral
A3_103,just thinking bout everything & everybody Mann shit getting too outaa control,negative,A3_Osie,single_annotator,False,negative,negative,neutral,negative,negative,negative
A3_104,Ooooohhhh shit this girl just got a 1 on her quiz . wtf bruh ?!,negative,A3_Osie,single_annotator,False,negative,negative,positive,negative,negative,negative
A3_105,If he dont cum then im juss really not gunna talk to him nomore !,negative,A3_Osie,single_annotator,False,negative,negative,neutral,negative,negative,negative
A3_106,i cant believe fall is dead gonn be here like 3 mnths,neutral,A3_Osie,single_annotator,False,neutral,negative,positive,negative,negative,negative
A3_107,It is a pretty bad rendition of the song... It's definitely no Jackson 5.,negative,A3_Osie,single_annotator,False,negative,negative,negative,negative,negative,negative
A3_108,maybe 5years from now if it happens it happen yah kno,neutral,A3_Osie,single_annotator,False,neutral,neutral,neutral,neutral,neutral,neutral
A3_109,I be eating like I'm eating for two lol i need to put on some pounds,positive,A3_Osie,single_annotator,False,neutral,positive,positive,neutral,positive,neutral
A3_110,No need to be jealous of her. She will never get wifed because she stretching,negative,A3_Osie,single_annotator,False,neutral,negative,negative,negative,negative,negative
A3_111,"These hoes"" Kim K and Evelyn are engaged twice....you complaining ""hoes"" still trying to get a DM on IG or a ""poke"" on FB.",negative,A3_Osie,single_annotator,False,negative,negative,negative,negative,negative,negative
A3_112,Wat we got aint perfect but we perfect for each other,positive,A3_Osie,single_annotator,False,positive,positive,positive,positive,positive,positive
A3_113,I like low scoring games because I love defense. But you have a legit reason atleast you've watched.,positive,A3_Osie,single_annotator,False,positive,positive,negative,neutral,positive,positive
A3_114,nah m8 they just know that ur bro is Finn The G,neutral,A3_Osie,single_annotator,False,neutral,positive,neutral,neutral,positive,neutral
A3_115,": Today really should be Friday!"" Friday should be a button next to ur bed.. then again ppl wld abuse the hell outofit.",positive,A3_Osie,single_annotator,False,positive,negative,positive,negative,neutral,neutral
A3_116,Yeahh But Then Again I Want A Boyy So Either Way Ima Be Happyy,positive,A3_Osie,single_annotator,False,positive,positive,positive,positive,positive,positive
A3_117,That's what I'm saying . I don't want shit to be about me .,neutral,A3_Osie,single_annotator,False,positive,negative,negative,negative,negative,negative
A3_118,i read it in his voice .. thas what made it funnier,positive,A3_Osie,single_annotator,False,positive,positive,neutral,positive,positive,positive
A3_119,"He be trying to blow his money on me,I tell em I got my on.!",positive,A3_Osie,single_annotator,False,neutral,positive,neutral,neutral,neutral,negative
A3_120,even though hes a public icon he can still say something. im old school too and a man should ask a woman.,neutral,A3_Osie,single_annotator,False,neutral,positive,positive,neutral,neutral,neutral
A3_121,Raining hard as shit outside my trashcans prolly down the street now,neutral,A3_Osie,single_annotator,False,positive,negative,neutral,negative,negative,negative
A3_122,"They gonna be like how he do that""! Why he do that??!!! Lmao",positive,A3_Osie,single_annotator,False,positive,positive,ERROR,neutral,negative,neutral
A3_123,ifeel u man same her nt too much to do in pcola,negative,A3_Osie,single_annotator,False,positive,negative,positive,negative,neutral,negative
A3_124,Never trust a latina in telling her stuff especially when she lesbian and likes your girlfriendn#lesson well learnt -_-.,negative,A3_Osie,single_annotator,False,negative,negative,negative,negative,negative,negative
A3_125,"STRONG people always have their life in order. Even with TEARS in their eyes, They still manage to say I am Okay with a SMILE",positive,A3_Osie,single_annotator,False,positive,positive,neutral,positive,positive,positive
A3_126,I think there is a download code sharpied on to this donut,neutral,A3_Osie,single_annotator,False,positive,negative,negative,neutral,neutral,neutral
A3_127,This nig just told me I'm too cute to be going to school for I.T. Lol since when does your looks have to do with what you major in,positive,A3_Osie,single_annotator,False,negative,negative,negative,negative,negative,negative
A3_128,Singing his <3 : Drake the only one singing the Canadian national anthem,positive,A3_Osie,single_annotator,False,negative,positive,positive,positive,positive,positive
A3_129,"i need to changed my boyfriend name in my phone , but what to ?",neutral,A3_Osie,single_annotator,False,neutral,neutral,negative,neutral,neutral,neutral
A3_130,I Know This One Dude That Know A Girl That Know This Dude That Know Yoou,neutral,A3_Osie,single_annotator,False,positive,neutral,negative,neutral,neutral,neutral
A3_131,": No matter how many times you say ""okay"" your parents will not stop talking."" True. Lhh",negative,A3_Osie,single_annotator,False,neutral,negative,neutral,negative,neutral,negative
A3_132,She say jojo eat me I say no bitch wtf is wrong w//you you a thot bitch !,negative,A3_Osie,single_annotator,False,neutral,negative,negative,negative,negative,negative
A3_133,Jus hope these thoughts ain tru n dnt ever kum tru..if so I wont never do dis again..fr,negative,A3_Osie,single_annotator,False,negative,negative,negative,negative,negative,negative
A3_134,Thank god the heat got Lebron cause we woulda gotta blown out with just wade !!,positive,A3_Osie,single_annotator,False,positive,positive,negative,negative,negative,negative
A3_135,Im always the one that just be up and can not sleep.... Smh,negative,A3_Osie,single_annotator,False,neutral,negative,positive,negative,negative,negative
A3_136,Ain't Gone Lie Malik N His Gf Cutee or w/e S/O tooo them,positive,A3_Osie,single_annotator,False,positive,positive,positive,positive,positive,positive
A3_137,You get the air out of my lungs whenever you need it,negative,A3_Osie,single_annotator,False,negative,negative,positive,negative,positive,negative
A3_138,"its basically abt how alor girl move down south w/the other side of her family for the summer, && ect",neutral,A3_Osie,single_annotator,False,positive,neutral,neutral,neutral,neutral,neutral
A3_139,Lil G said he was gonna stick me cause I didn't know how to say hey!,negative,A3_Osie,single_annotator,False,positive,negative,ERROR,negative,negative,negative
A3_140,With only one Chipotle on the south side the line is always crazy smh,negative,A3_Osie,single_annotator,False,neutral,negative,negative,negative,negative,negative
A3_141,lmao wat bumps stay in skool lil folks cuz u kinda slow I mean alot,positive,A3_Osie,single_annotator,False,neutral,negative,negative,negative,negative,negative
A3_142,"lol....well next time you wanna go somewhere call me & ill drive for you, kmsl",positive,A3_Osie,single_annotator,False,positive,negative,negative,negative,neutral,neutral
A3_143,Poor Lebron. What the hell happened to Ray Allen. I guess he will retire this year,negative,A3_Osie,single_annotator,False,negative,negative,neutral,negative,negative,negative
A3_144,nd complex magazine needs to fix tht whole list of stylish men cause its alll wrong like it was from jump when i saw french montana,negative,A3_Osie,single_annotator,False,negative,negative,negative,negative,negative,negative
A3_145,"My coworker is Indian and I'm teaching her how to eat sunflower seeds, funniest thing ever smh",positive,A3_Osie,single_annotator,False,negative,negative,positive,negative,negative,negative
A3_146,I jst b feeling like I'm too cute for the bs .,positive,A3_Osie,single_annotator,False,negative,positive,negative,positive,positive,positive
A3_147,"i was happy 2 see yall , we need 2 hang out sumtimes",positive,A3_Osie,single_annotator,False,positive,positive,positive,positive,positive,positive
A3_148,Be cool season almost here! We ain't doing this for none,positive,A3_Osie,single_annotator,False,positive,positive,neutral,positive,positive,positive
A3_149,I knew who my bestfriend really was all along it jus took my a lil while to realize it..,negative,A3_Osie,single_annotator,False,positive,positive,negative,positive,positive,positive
A3_150,"Aha.! Lil boy just made my morning ya MOMMA"" *walks off bus cool asl*",positive,A3_Osie,single_annotator,False,positive,negative,positive,positive,positive,positive
A3_151,"hoes like my swag, i gettit from my daddy, my daddy a real life player",positive,A3_Osie,single_annotator,False,positive,positive,neutral,neutral,negative,positive
