annotator,aae_speaker_identity,regional_background,regional_background_notes,written_aae_familiarity,acknowledgement_consent,acknowledgement_name,item_index,sample_type,aae_text,sae_text,aae_back_text,special_mark,unintelligible_original,semantic_equivalence,sentiment_preservation,semantic_change_notes,original_naturalness,back_naturalness,sentiment,surface_toxicity,completed,last_updated
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,205,unique,"If I tell you my problems, that means I trust you","If I tell you my problems, that means I trust you.","If I tell you my problems, that mean I trust you.",,,same_meaning,yes,,unnatural_or_noisy,unnatural_or_imitated,neutral,no_potentially_toxic_wording,yes,2026-05-18T17:37:59.619Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,206,unique,Ima b that 63 year old lady smokn a jay in front of the police yelln TuRNup! Lls,"I’m going to be that 63-year-old lady smoking a joint in front of the police yelling, ""Turn up!"" LOL.","Imma be that 63-year-old lady smokin a joint in front the police hollerin, ""Turn up!"" LOL.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T17:39:11.553Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,207,unique,ctfu i hate that shit my butt be twitching too smhh,"I'm cracking up; I hate that. My butt twitches too, shaking my head.",I’m weak; I hate that. My ass be twitching too smh.,,,same_meaning,yes,,natural,natural,positive,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T17:40:14.560Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,208,unique,Another bullshit ass game!!! From now on I'm sticking with football,"Another terrible game!!! From now on, I'm sticking with football.","Another trash game!!! From now on, I’m stickin wit football.",,,same_meaning,yes,,somewhat_natural,somewhat_natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-18T17:41:10.272Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,209,unique,I wonder who gonna be in my life in 5 to 10 years,I wonder who is going to be in my life in 5 to 10 years.,I wonder who gon' be in my life in 5 to 10 years.,,,same_meaning,yes,,somewhat_natural,somewhat_natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T17:41:53.816Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,210,unique,Ugh don't no body got time for this over time shit,"Ugh, nobody has time for this overtime shit.","Ugh, ain't nobody got time for this overtime shit.",,,same_meaning,yes,,natural,natural,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T17:42:46.359Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,211,unique,"it's prolly gone be fucked up , I scratched a couple times .",It is probably going to be messed up; I messed up a couple of times.,It probably gon be messed up; I messed up a couple times.,,,meaning_changed,yes,""" I scratched a couple of times "" does not equate to "" I messed up a couple of times."" 

""I scratched"" indicates that it's an object that now has a physical defect. 
""I messed up"" loses its meaning by being so general. ",natural,unnatural_or_imitated,negative,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T17:45:02.122Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,212,unique,She Said Don't Yell Like She Can Here Me On Twitter,"She said not to yell, as if she can hear me on Twitter.","She talmbout don’t yell, like she can even hear me on Twitter.",,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T17:46:02.648Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,213,unique,Damn Joe just thru right in the cover zone 20th INT this season smh,"Damn, Joe just threw right into the coverage zone; that’s his 20th interception this season. Shaking my head.","Damn, Joe just threw right into the coverage zone; that his 20th interception this season. Smh.",,,same_meaning,yes,,natural,somewhat_natural,negative,no_potentially_toxic_wording,yes,2026-05-18T17:47:02.425Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,214,unique,": ii can't keep mah eyes open I'm too sleepy"" Mane Wys? I Need To Put Da Phone Down Lol","""I can't keep my eyes open, I'm too sleepy. Man, what am I saying? I need to put the phone down, lol.""","I can’t keep my eyes open, I’m too sleep. Mane, what is I sayin? I gotta put the phone down lol.",,yes,meaning_changed,yes,"""Mane Wys?"" is likely an tweeter's response to this part: "": ii can't keep mah eyes open I'm too sleepy"" so it's more accurately saying ""Man, what are you saying."" Not, ""Man, what am I saying? "" ",natural,somewhat_natural,positive,no_potentially_toxic_wording,yes,2026-05-18T17:49:32.981Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,215,unique,I Jus Hopee That Yhu Miss Me Ah Lil While Im Goneeeee (:,I just hope that you miss me a little while I’m gone. :),I just hope you miss me a lil bit while I’m gone. :),,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T17:50:22.482Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,216,unique,Listen thuggin is hard got to look over your shoulder ever 2 secs I'm stressing,"Listen, living this lifestyle is hard; I have to look over my shoulder every two seconds. I am stressed.","Look, living this life hard; I gotta look over my shoulder every two seconds. I’m stressed.",,,meaning_changed,yes,"""thuggin"" does not equate "" living this lifestyle is hard"" 

Meaning is lost when the specific lifestyle isn't referenced, as it helps provide context on why the tweeter says the following. ",natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T17:52:43.755Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,217,unique,i heard about it ima go see him play Thursday lol,I heard about it. I'm going to go see him play on Thursday lol.,I heard about it. I’m finna go see him play on Thursday lol.,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T17:54:41.957Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,218,unique,Karma has no menu. You get served what you deserve. #NowThatsThaR3al,Karma has no menu. You get served what you deserve. #NowThatsTheReal,Karma ain't got no menu. You get served what you deserve. #NowThatTheReal,,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T17:56:25.302Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,219,unique,An If I do. That shit comin back to you in full,"And if I do, it's coming back to you in full.","And if I do, it's coming back to you tenfold.",,yes,same_meaning,yes,,natural,somewhat_natural,neutral,potentially_toxic_wording_non_toxic_meaning,yes,2026-05-18T17:57:31.968Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,220,unique,I can't cant can't can't can't can't can't deal right now.,I absolutely cannot deal with this right now.,I really can't even deal with this right now.,,yes,meaning_changed,no,"- I don't know if it's due to a grammatical correction in the HTML 
- However, all the AAE version is saying today is: ""I can't deal right now."" Which doesn't specify anything. This could imply more, someone who is dealing drugs, for instance, but nothing was actually specified. 
- The SAE is adding meaning here: ""I cannot deal with this right now.""",unnatural_or_noisy,unnatural_or_imitated,neutral,no_potentially_toxic_wording,yes,2026-05-18T18:01:54.320Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,221,unique,"What ever happened to those nice men that made that song White Tee""? I'm tired of ppl looking at me funny when I play that song","Whatever happened to those nice men who made the song ""White Tee""? I am tired of people looking at me strangely when I play that song.","Whatever happened to them dudes that made ""White Tee""? I'm tired of folks lookin at me crazy when I play that song.",,,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T18:04:07.742Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,222,unique,I miss my ex gf i still live her nd i miss us i want chu bvck qua i love yhu girl,"I miss my ex-girlfriend; I still love her and I miss us. I want you back, Qua. I love you, girl.","I miss my ex; I still love her and I miss us. I want you back, Qua. I love you, girl.",yes,yes,same_meaning,yes,,natural,unnatural_or_imitated,positive,no_potentially_toxic_wording,yes,2026-05-18T18:06:12.988Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,223,unique,Da nfl gotta beast in det hands fa da nxt few yrz; #49ERS,The NFL has a beast on its hands for the next few years; #49ers.,The NFL got a beast on they hands for the next few years; #49ers.,,,same_meaning,yes,,natural,natural,positive,no_potentially_toxic_wording,yes,2026-05-18T18:07:31.137Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,224,unique,"invested so much of herself into someone . But keep in mind , just because it's difficult for a girl to stop giving a fuck ,","She invested so much of herself into someone. But keep in mind, just because it is difficult for a girl to stop caring,","She invested so much of herself into somebody. But keep in mind, just cause it's hard for a girl to stop caring,",yes,yes,same_meaning,yes,,natural,natural,negative,no_potentially_toxic_wording,yes,2026-05-18T18:10:53.184Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,225,unique,I swear some time i be higher then wezzy f baby,"I swear, sometimes I am higher than Weezy F. Baby.","I swear, sometimes I be higher than Weezy F. Baby.",,,same_meaning,yes,,natural,natural,neutral,no_potentially_toxic_wording,yes,2026-05-18T18:13:50.743Z
annotator_3,yes,multiple_or_other,"I can understand AAE from the Southern, Midwest, Northeast, and West Coast. But I'd say my ability lies mostly in Northeast.",very_familiar,name_ok,,226,unique,Im Being Hated By The Seasons . So Fuck Ya Who Hating For No Reason !,"I am being hated by the seasons. So, to those of you who are hating for no reason, forget you!","The seasons hating on me. So to y'all hating for no reason, forget y'all!",,,meaning_changed,yes,"""Fuck Ya Who Hating For No Reason"" does not equate to: ""To those of you who are hating for no reason, forget you!"" 

""Fuck ya"" is an aggressive and hostile message while ""Forget you"" removes all of that fury! 
",natural,somewhat_natural,negative,toxic_wording_with_toxic_meaning,yes,2026-05-18T18:19:05.288Z
